Reviews,Sentiment
"like backpacker hostel đà nẵng là một lựa chọn đúng đắn khi đến đà nẵng 1 mình. khách sạn xây dựng và thiết kế 1 số phòng theo dạng tập thể, tức là có thể nhiều người ở chung với nhau, không gian chung. nhưng vẫn giữ được sự riêng tư cho từng khách. dịp vừa rồi tôi đi thì khách sạn cũng không đông lắm, nên rất thoải mái. với mức giá khá là bình dân, chất lượng phòng tốt, dịch vụ cũng ok thì tôi nghĩ rằng khách sạn thích hợp với nhiều đối tượng du khách.",positive
gọi sửa chữa chậm trễ và bất tiện.,negative
"nhìn chung thì dịch vụ của like backpacker hostel đà nẵng này cũng được. không gian khách sạn sạch sẽ. thoáng mát cộng với địa điểm toạ lạc thuận lợi, dễ dàng cho việc đi lại của tôi nên tôi không than phiền gì.",positive
đồ ăn mắc.,negative
"theo đánh giá của cá nhân tôi thì khách sạn này có chất lượng được. nhân viên làm việc tốt, thân thiện, nhiệt tình với khách hàng. phòng ốc được dọn dẹp vệ sinh sạch sẽ. tiện nghi, nội thất thì không có gì đặc sắc.",positive
tivi xem không được rõ.,negative
"thời điểm lưu trú lại khách sạn nirvana. tôi không gặp vấn đề gì trục trặc cả. đặc biệt là nhân viên có thái độ phục vụ tốt, thân thiện và niềm nở. cùng với dịch vụ phòng ốc được chuẩn bị chú đáo, gọn gàng.",positive
phòng hơi nhỏ so với giá trị khách hàng phải trã.,negative
"khách sạn này có chất lượng tốt. phòng ốc được dọn dẹp vệ sinh sạch sẽ. trang thiết bị, nội thất được khách sạn cung cấp đầy đủ. các bạn nhân viên khách sạn họ có thái độ phục vụ khách hàng vui vẻ, nhiệt tình.",positive
khách sạn không có chìa khóa dự phòng.,negative
"tôi hài lòng với chi phí đã bỏ ra để đặt phòng tại khách sạn này. đội ngũ nhân viên có thái độ tốt, nhiệt tình, chu đáo với khách hàng. phòng ở vệ sinh sạch sẽ. tiện nghi, nội thất được khách sạn trang bị đầy đủ.",positive
tiện nghi quá tầm thường.,negative
"khách sạn nirvana theo đánh giá của tôi có chất lượng dịch vụ tốt. phòng ốc được dọn dẹp vệ sinh sạch sẽ. trang thiết bị, tiện  nghi cơ bản khách sạn cung cấp đầy đủ. những bạn nhân viên có thái độ phục vụ nhiệt tình.",positive
khách sạn có đủ không gian để hàng khách có thể đi dạo xung quanh.,negative
thái độ đón tiếp của nhân viên thì ok. mọi thứ ở like backpacker hostel đà nẵng đều sạch sẽ. tuy nhiên  tôi đặt căn phòng female nhưng họ lại bố trí tôi ở căn phòng khác. tôi có nói với họ thì họ nói mai sẽ đổi. nhưng cuối cùng vẫn không đổi.,positive
khách sạn không nằm gần chợ.,negative
"nghỉ lại khách sạn này tôi thấy hài lòng, phòng được dọn dẹp gọn gàng và những tiện nghi cơ bản cũng bố trí đầy đủ. đặc biệt tôi luôn có cảm giác ấm áp khi ngủ. trong căn phòng của mình. nhân viên có thái độ thân thiện, tiếp đón khách niềm nở. giá khách sạn rẻ, phù hợp với những cá nhân như tôi. vị trí ổn, đi lại thuận tiện.",positive
"rác của khách cũ chưa được dọn dẹp. có hiện tượng đồ của khách bị sử dụng, không cho xem lại camera để xác minh, có hiện tượng gắn máy quay lén.",negative
"vừa rồi, tôi có đặt dùm bạn tôi phòng ở khách sạn new sunny để bạn tôi nghỉ ngơi lại trong chuyến công tác sài gòn. theo như phản hồi của bạn tôi thì chất lượng khách sạn rất ok. nên bạn tôi không phàn nàn gì.",positive
khách sạn không phục vụ thức ăn. thang máy bị hỏng. gia đình có người già vẫn phải đi lên đến lầu 4.,negative
"like backpacker hostel đà nẵng này có 1 điểm trừ duy nhất là cả 3 ngày tôi ở đây đều phục vụ bữa sáng là bánh mì trứng nên mọi người cảm thấy ngán. nếu nhà nghỉ có thể thay đổi món ăn mỗi ngày sẽ hoàn thiện dịch vụ hơn. vì mọi thứ ở đây đều tốt, căn phòng tôi ở có không gian thoáng mát, dọn phòng kỹ càng, tươm tất. nhân viên nhiệt tình với khách hàng nên tôi thấy hài lòng khi nghỉ ngơi lại nơi đây.",positive
buffet: tùy vào buổi mà mình sẽ phân chia món ăn cho phù hợp.,negative
"vừa qua, tôi có nghỉ tại like backpacker hostel đà nẵng. tôi không sử dụng dịch vụ ở đây nhiều. nên cũng không thể đánh giá được nhiều. nhưng nhìn chung  thì phòng ốc ở đây cũng đạt tiêu chuẩn  vệ sinh phòng sạch sẽ  tiện nghi đầy đủ. nhân viên lịch sự, vui vẻ. tôi hài lòng khi nghỉ tại đây. dịch vụ không có gì phàn nàn cả.",positive
chỗ để xe nhỏ.,negative
tôi ở căn phòng like 10 bed mixed dorm và căn phòng này được dọn dẹp rất sạch sẽ.,positive
giường  ngủ gập ghềnh.,negative
so sánh với mức tiền tôi đã chi trả thì chất lượng dịch vụ ở khách sạn nirvana này tương xứng. tôi cảm thấy thoải mái khi chọn nơi này làm điểm nghỉ ngơi. không gian phòng ở không những thoáng mát mà còn sạch sẽ.,positive
"những khách sạn đen thường có các vị trí hoạt động rất nguy hiểm như. trong hẻm, những vị trí khiến người ta.",negative
"khách sạn này có vị trí tốt, gần biển. giá cả như vậy ổn, tương xứng với chất lượng. chỉ nghỉ có một đêm nên cũng không đánh giá được gì nhiều. phòng ở ổn, vệ sinh sạch sẽ. trang thiết bị, tiện nghi cơ bản đầy đủ.",positive
thang máy thì nhỏ và 1 2 cái khó khăn khi di chuyển.,negative
"theo cảm nhận khách quan của riêng cá nhân tôi sau khoảng thời gian nghỉ ngơi lại like backpacker hostel đà nẵng này thì chất lượng dịch vụ ok. phòng ốc sạch sẽ, thoáng mát nên tôi cũng cảm thấy thoải mái khi ở.",positive
"thang máy không hoạt động,thang bộ thì quá tối.",negative
"nhìn chung, phòng ốc ở đây thoải mái, không gian thông thoáng, sạch sẽ.",positive
"buffet quá ít món, đồ ăn không ngon. hành lang đôi chỗ rất dơ.",negative
"tôi rất hài lòng khi chọn khách sạn nirvana để nghỉ ngơi. khách sạn có những dịch vụ tốt lắm. nhân viên chuyên nghiệp, nhiệt tình với khách hàng. vệ sinh sạch sẽ. cơ sở vật chất, tiện nghi khách sạn trang bị đầy đủ.",positive
khi đặt phòng trên các ứng dụng thì nhân viên đã xác nhận với khách hàng về đơn đặt phòng đó. nhưng khi đến quầy lễ tân thì nhân viên thông báo phòng đã có người khác đặt   vui lòng đặt phòng khác. hoặc nếu vẫn muốn giữ phòng đã đặt thì phải trả thêm tiền.,negative
"với chi phí đã bỏ ra tôi nhận thấy phù hợp với chất lượng dịch vụ. vị trí thuận tiện, phù hợp với yêu cầu đi lại của tôi. phòng ở có chất lượng khá là ok. vệ sinh sạch sẽ. tiện nghi, cơ sở vật chất khách sạn trang bị đầy đủ.",positive
phòng quá mắc.,negative
"ngày 17 02 2016, tôi đã có 1 nghỉ 1 đêm tại ks, tôi nhận phòng lúc 12h đêm. dù rất trễ. nhưng nhân viên rất nhiệt tình  thân thiện. phòng rất gọn gàng, sạch sẽ, giá cả phù hợp, vị trí gần sân bay, rất thuận lợi cho những chuyến bay đêm của tôi. chắc chắn những chuyến bay sau tôi vẫn sẽ chọn ks làm chỗ dừng chân.",positive
"phòng cũ , không sạch sẽ ,chật ,giá mắc.",negative
"thái độ nhân viên khi nói chuyện với khách hàng lịch sự, hoà nhã. trang thiết bị trong phòng hoạt động tốt. nhân viên chuẩn bị phòng ở khá chu đáo, vệ sinh phòng gọn gàng, đồ đạc được sắp xếp ngay ngắn.",positive
phòng rộng rãi sạch đẹp sáng sủa. nhưng điện nước chập chờn. không an toàn. chúng tôi phải xin chuyển sang phòng khác với giá tăng lên. wifi yếu. nói chung được bạn bè giới thiệu khách sạn tốt mới đến trải nghiệm. nhưng có lẽ đây là lần đầu tiên cũng như lần cuối chúng tôi đến đây.,negative
tôi rất hài lòng về dịch vụ này. tuy chỉ 1 sao mà chất lượng phù hợp với giá cả. phòng ốc sạch sẽ có những tiện nghi cơ bản để sử dụng. thái độ đón tiếp ân cần nên tạo được ấn tượng. trong tôi về dịch vụ này.,positive
cách trang trí khách sạn không bắt mắt.,negative
"tôi rất thích và cảm thấy ấn tượng với khách sạn like backpacker hostel đà nẵng. phong cách thiết kế độc đáo. tuy nhìn không được sang trọng nhưng rất hiện đại và gọn gàng. nhân viên phục vụ vui vẻ, thân thiện tiếp đón khách. diện tích phòng không lớn lắm. nhưng nội thất bố trí hợp lý  đầy đủ tiện nghi cho tôi sử dụng.",positive
phòng cách âm chưa tốt.,negative
"theo đánh giá của cá nhân tôi khách sạn này đang cung cấp những dịch vụ tôi nhận thấy tốt. vị trí phù hợp với yêu cầu đi lại của tôi. phòng ốc được giữ vệ sinh sạch sẽ. tiện nghi, nội thất trong phòng khách sạn cung cấp đầy đủ.",positive
khách sạn 5 tầng mà không có thang máy :)).,negative
"phòng ốc sạch sẽ, tiếp tân niềm nở.",positive
"phòng ốc thiết kế chưa đẹp, cảnh quang thiếu sáng tạo.",negative
"khách sạn này tốt tôi đã đặt đến lần hai rồi. chất lượng dịch vụ ok lắm. phòng ốc được giữ vệ sinh sạch sẽ, trang thiết bị cơ bản khách sạn bố trí đầy đủ và còn nhân viên khách sạn rất nhiệt tình với khách hàng.",positive
view không được đẹp.,negative
"nhân viên phục vụ thân thiện và không kém phần lịch sự. trong cách ứng xử, giao tiếp với khách hàng. dịch vụ phòng ở được chuẩn bị khá chu đáo, dọn phòng tươm tất, gọn gàng. nói chung, tôi thấy khách sạn tốt.",positive
"phòng vệ sinh sạch sẽ, thiết kế đẹp. bồn rửa mặt còn được lấy máy may kiểu cổ làm chân đế, rất sáng tạo và đẹp mắt.",negative
trong chuyến đi vừa qua thì tôi có lựa chọn like backpacker hostel đà nẵng làm nơi lưu trú. tôi cảm thấy rất hài lòng về khách sạn này. vì thiết kế khá độc đáo cùng với giá cả khá rẻ. tôi có thể cho khách sạn này khoảng được 8 điểm.,positive
khách sạn không được tốt lắm.,negative
"khách sạn có thiết kế độc đáo, mới lạ, phòng ốc thì sạch sẽ. trong phòng cũng tiện nghi không thiếu gì cả. nhân viên dễ thương, nhiệt tình chào đón tôi mà hướng dẫn cũng khá tỉ mỉ. vị trí khách sạn đi lại cũng rất dễ dàng, đi ăn hay mua sắm gì cũng gần. tôi rất hài lòng và sẽ quay lại.",positive
"nhỏ , nội thất không như quảng cáo.",negative
"căn phòng mà tôi lưu trú lại like backpacker hostel đà nẵng rất rộng rãi và thông thoáng tạo cho tôi cảm giác thoải mái khi ở đây. về cung cách phục vụ của nhân viên cũng ok, nhiệt tình tiếp đón khách hàng.",positive
giá cả cao hơn so với cơ sở vật chất.,negative
"đúng như cái tên không gian của khách sạn  like backpacker hostel đà nẵng khá lạ và độc đáo. phòng ốc mới, sạch đẹp và đầy đủ tiện nghi. nhân viên phục vụ khách sạn nhiệt tình, niềm nở làm cho tôi có cảm giác như ở nhà. nếu như có cơ hội lần sau, tôi sẽ quay lại và ủng hộ khách sạn.",positive
"có mùi khó chịu , ẩm thấp.",negative
"khách sạn này có chất lượng theo đánh giá của tôi tốt lắm. nhân viên có thái độ vui vẻ, nhiệt tình với khách hàng. cơ sở vật chất, nội thất được trang bị đầy đủ. khâu vệ sinh phòng ốc cũng được khách sạn chú ý sạch sẽ.",positive
