Reviews,Sentiment
"cần phân bố lại chương trình dạy tốt hơn , tạo ra nhiều hoạt động ngoại khóa kích thích đam mê và hướng thú hơn với môn học .",negative
giáo viên rất tận tâm và nhiệt tình .,positive
học vậy đâu phải là học .,negative
"trợ giảng tận tình , dễ chịu , giảng viên chính hầu như không có mặt .",positive
cách diễn đạt của giảng viên chưa hiệu quả .,negative
"khả năng truyền đạt tốt , dễ hiểu , nhiệt huyết , giảng hay .",positive
học với tma không phù hợp với nội dung môn học .,negative
"cô dạy hay , dễ hiểu , giảng kỹ , thân thiện với sinh viên .",positive
"giảng viên đứng lớp không đều , lúc dạy lúc nghỉ , giảng viên không đến lớp để dạy không thông báo cho sinh viên , phòng đào tạo cũng không thông báo !",negative
dạy rất chi tiết .,positive
thấy giảng bài hơi nhanh .,negative
cảm ơn thầy đã sửa bài cho lớp trong những tháng qua .,positive
môn học yêu cầu mang laptop đi thực hành ngay trên lớp nhưng phòng học thiếu ổ điện để duy trì pin cho laptop nên em không thực hành được nhiều .,negative
"giảng viên tận tâm , kỹ năng truyền đạt tốt .",positive
"cô nên cho sinh viên nâng cao kỹ năng nói nhiều hơn , vì hầu như vào lớp không được nói nhiều , dẫn đến khâu speaking còn kém quá , có nhiều câu đơn giản nhưng tụi em sẽ không biết nói như thế nào và không biết mình nói đúng hay sai vì không được ai sữa lỗi .",negative
giảng dạy thú vị .,positive
"thầy cần tổ chức một vài buổi giải bài tập nho nhỏ để em hiểu thêm về môn học đặc tả hình thức ( cá nhân em thấy môn này khá khó hiểu ) , đồng thời mong nhà trường sắp xếp lịch dạy của thầy cho ổn thỏa để thầy có thể dạy liên tục mà không bị gián đoạn những buổi họp giao ban đầu tháng colonsmile .",negative
"giảng viên nhiệt tình , năng động , giảng bài dễ hiểu .",positive
thầy giảng đôi khi còn hơi nhanh nên có lúc vẫn chưa hiểu hết .,negative
thầy chỉ dạy rất tận tình .,positive
em mong thầy có thể tự rèn luyện lại cách truyền đạt kiến thức cho sinh viên bọn em .,negative
"xếp nhóm ngẫu nhiên để sinh viên thích nghi với bạn mới , không lệ thuộc vào một nhóm bạn , tích cực tương tác với lớp , không quá nghiêm khắc gây áp lực cho sinh viên , hòa đồng colonlove .",positive
nội dung giảng dạy chưa được đào sâu .,negative
"tận tâm , nhiệt tình , vui vẻ .",positive
đồ án quá khó với sinh viên năm 3 chưa đủ kiến thức .,negative
"đến lớp đúng giờ , nói rõ ràng , dễ nghe .",positive
cho nhiều bài tập khó cho sinh viên làm .,negative
tạo được môi trường thảo luận sôi nổi .,positive
nên thay đổi cách tính điểm môn học .,negative
giảng viên giảng rất dễ hiểu .,positive
một số dạng bài tập khi chưa làm được hỏi thầy thì thầy không trả lời ( các dạng bài khó ) .,negative
thầy dạy rất dễ hiểu bài .,positive
"cách truyền đạt chưa thật sự tốt , giảng viên đánh giá quá cao khả năng của sinh viên .",negative
"giảng viên dạy hay , sửa bài tập kỹ .",positive
"em xin góp ý là thầy wzjwz95 nên ghi chép trên bảng ít lại , không nhất thiết phải ghi hết lý thuyết căn bản và nhiều bài tập cùng chung một dạng ra đầy bảng .",negative
đảm bảo đủ giờ lên lớp .,positive
buổi học chỉ dạy một nửa thời gian .,negative
dạy rất nhiệt tình .,positive
mặc dù đánh good nhưng vì em yếu anh văn nên em không hiểu gì về lý thuyết cả .,negative
thầy dạy tốt và nhiệt tình .,positive
học nhiều buổi thực hành hơn .,negative
"giảng viên nhiệt tình , thân thiện , giảng dạy hiệu quả , dễ tiếp thu , liên tục update bài tập lên moodle để sinh viên dễ dàng làm bài .",positive
"chương trình thực hành quá cũ , nội dung cũ .",negative
nhiệt tình hết mình trong công việc giảng dạy và với sinh viên .,positive
mạng khởi động lâu .,negative
tình huống hay .,positive
chưa nhiệt tình dạy .,negative
phương pháp giảng dạy tốt .,positive
thầy nên hướng dẫn kỹ hơn nữa .,negative
"môn học thầy dạy truyền đạt hiệu quả , tụi em dễ tiếp thu .",positive
bài tập nhiều .,negative
"cô giảng bài dễ hiểu , nói chuyện rất truyền cảm .",positive
máy chiếu của phòng học wzjwz141 khó nhìn quá .,negative
giảng viên dạy luôn đúng giờ .,positive
cần tăng cường các bài tập về nhà .,negative
"thầy dạy rất hay , truyền cảm tốt , phong cách giải toán có một không hai , thiếu buổi nào là bù buổi đó .",positive
tài liệu phục vụ học tập còn ít .,negative
"bài thầy ghi chi tiết , giảng khá dễ hiểu .",positive
"đề nghị giảng viên theo sát tình hình thực tiễn hơn , cho nhiều bài tập sát với đề tài thực tế hơn để tụi em có thể dễ dàng tiếp cận hơn .",negative
"tiết học thú vị , giảng viên dạy hay , rất dễ hiểu .",positive
"dù biết là thầy chấm bài của giáo viên khá khó khăn , nhưng đừng bắt chúng em phải làm những việc như vậy .",negative
giảng viên giảng dạy tận tâm đưa ra nhiều bài tập cùng ví dụ minh họa .,positive
truyền đạt hơi khó tiếp thu .,negative
"cô nhiệt tình , giúp đỡ sinh viên rất nhiều .",positive
chúng em học gần hết học kỳ mới đi thực hành để làm gì nữa chứ .,negative
"giảng viên nhiệt tình trong giảng dạy , giảng dạy dễ hiểu , nhiều ví dụ , bài tập để sinh viên thực hành .",positive
giảng viên cần tập trung củng cố ngữ pháp cho sinh viên và hệ thống lại nghung điểm ngữ pháp quan trọng .,negative
"thầy giảng bài rất chi tiết , dễ hiểu .",positive
"sửa lại micro và loa phòng học , phòng wzjwz165 .",negative
"giảng viên tận tình giảng dạy , quan tâm đến sinh viên .",positive
"thay vì đầu tư vào phòng máy , nhà trường nên nâng cấp hệ thống wifi để sinh viên có thể truy cập wifi tốt cho dù có phải ngồi trong phòng học phòng bình thường , không phải phòng máy .",negative
"tích cực trong giảng dạy , vui vẻ , dễ gần .",positive
cần có nhiều thời gian hơn cho việc hướng dẫn bài tập trên lớp .,negative
"phong cách dạy rất hay , rất dễ hiểu , tận tâm , nhiệt tình .",positive
"cần có tài liệu thực hành phù hợp , cập nhật với bài giảng của giảng viên .",negative
"giảng chi tiết , giải bài tập nhiều .",positive
vì đặc thù môn mạng máy tính lại cần có mạng .,negative
nhanh nhẹn .,positive
giảng viên giảng bài chậm lại một chút .,negative
chúng em học được rất nhiều điều từ thực tế thông qua những câu truyện cô kể .,positive
nên biên soạn một bộ tài liệu hướng dẫn thực hành chi tiết .,negative
trình bày vấn đề một cách chính xác và dễ hiểu .,positive
"sử dụng website môn học , trang thiết bị phục vu giảng dạy còn hạn chế máy chiếu quá mờ , phòng học bị nắng .",negative
"nhiệt tình , dạy hay , dễ hiểu .",positive
điều em không hài lòng nhất đó là đôi lúc thầy dạy khó hiểu .,negative
giảng viên dạy hay và sôi nổi .,positive
"cô dạy quá phân biệt trình độ trong lớp , không thích các sinh viên yếu .",negative
dễ hiểu xinh gái .,positive
không reply mail .,negative
khá tận tâm và quân tâm đến sinh viên .,positive
em mong cô có thể đổi mới phương pháp để có thể truyền cảm hứng học tập cho sinh viên chúng em có động lực học tốt hơn .,negative
tận tình trong giảng dạy .,positive
sau đó là việc giảng dạy quá tận tâm nên phần nào cũng nói đi nói lại từ 2 buổi trở lên nên làm mất nhiều thời gian khi lên lớp giảng dạy .,negative
thực hành vui .,positive
"nhiều sinh viên chán nản , thông báo nghỉ thì muộn , lên trường rồi mới nhận được thông báo nghỉ học .",negative
"giảng viên rất nhiệt tình trong việc giảng dạy , luôn dành thời gian trả lời những câu hỏi của sinh viên .",positive
cách thầy giảng dạy không phù hợp với em .,negative
giọng đọc tương đối giống bản ngữ và phát âm tiếng anh khá chuẩn .,positive
giảng viên hay không đúng giờ .,negative
sử dụng thời gian ở lớp hiệu quả .,positive
nên có thêm nhiều buổi thực hành về web .,negative
lên lớp giảng giải nhiệt tình .,positive
truyền đạt không dễ hiểu .,negative
cô rất quan tâm sinh viên .,positive
nhiều bài tập về nhà .,negative
"có trả lời thắc mắc dễ hiểu , ngắn ngọn .",positive
"máy chiếu phòng wzjwz126 quá mờ , đề nghị được sửa sớm để phục vụ tốt hơn cho học tập .",negative
thầy dễ chịu dễ hiểu .,positive
"kiến thức cần rõ ràng hơn nữa , sát với thực tế .",negative
thầy hướng dẫn sinh viên cách tư duy để giải quyết vấn đề .,positive
"chưa đi sâu vào nội dung slide , hoạt động trên lớp thường chỉ làm bài tập .",negative
giảng viên nhiệt tình và tận tâm .,positive
"thực hành chỉ cần theo hình thức 2 , và gần như sinh viên cũng không cần thực hành nhiều trên trường , vì gần như không được hướng dẫn nhiều ở các buổi thực hành .",negative
"thầy giảng bài rất hay , là người rất tâm huyết và nhiệt tình .",positive
"kiến thức nói thì lung tung , lan man , dàn trải .",negative
"cách dạy sinh động , không máy móc .",positive
giáo viên phát cho tài liệu cũ nhiều năm mặc dù chương trình giảng dạy trên lớp lại là tài liệu mới .,negative
các bài tập thực hành và hoạt động giảng dạy của thầy đáp ứng đủ yêu cầu cơ bản của môn học .,positive
giảng viên nên hướng dẫn để chúng em nghiên cứu những vấn để mà mình cảm thấy có khả năng và yêu thích .,negative
"giảng viên nhiệt tình , có kỹ năng truyền đạt tốt .",positive
"nhà trường biết đấy , khi mình học mà không biết mình học gì , khi mình làm mà không biết mình làm gì thì cũng giống như người mù đi giữa bóng đêm vậy .",negative
giảng viên chưa đi sâu vào vấn đề bài học .,positive
em kiến nghị thầy điểm thuyết trình và báo cáo phải riêng .,negative
"giảng viên dạy dễ hiểu , có định hướng .",positive
"nên đưa môn học này vào đầu lộ trình học , ở năm nhất .",negative
