Reviews,Sentiment
Chấtản phẩm rất kém Rất không đáng tiền Thời gian giao hàng rất chậm Rất không đáng tiền.,negative
Shop phục vụ và giao bán hàng tuyệt vời lắm ạ !,positive
Tuy nhiên việc lắp ráp sản phẩm hơi khó khăn.,negative
hàng đẹp mua 4 cái ưng hết. mọi người yên tâm. nhưng phom thì hơi nhỏ. ai to người thì nt để tu vấn nha,positive
Áo bị dơ.,negative
Chất được,positive
Độ nóng rất kém uốn mãi chẳng cong @@.,negative
Thanks shop,positive
Trên hình là áo trễ vai nhưng giao lai k trể vai đc. rất to.,negative
Hihi quần dễ thương,positive
Đường khâu k đc chắc chắn.,negative
quẩn đẹp,positive
2 màu khác nhau v.,negative
Hài lòng,positive
Hãy tránh xa những ng bán hàng k có tâm ni ra đi.,negative
Mẹ t khen váy xinh 😁,positive
Đã note rất rõ ràng là đen đỏ hoặc rằn ri mà vẫn không giao đúng hàng.,negative
Sp date mới,positive
Dở.,negative
"Chất lượng sp tốt,áo đẹp y hình,đóng gói cẩn thận tuy nhiên thời gian giao hàng hơi chậm",positive
vải hơi cứng!,negative
"Đầm xinh lăm luôn , giá hợp lí",positive
"Vải áo dày, đẹp giống hình nhưng hơi cứng, mặc chưa được thoải mái lắm.",negative
Sản phẩm y hình,positive
Sợ sơ hở xíu sẽ bị lộ áo ngực bên trong.,negative
Tuy nhiên from rộng quá. 😭,positive
Áo rách hicc Nhưng nếu ko rách thì cx ổn Đóng gói sản phẩm rất đẹp và chắc chắn.,negative
<3,positive
"Áo quá dài và rộng, lầm khi trọn cỡ L.",negative
Đã nhận được hàng,positive
Đóng gói sản phẩm quá kém.,negative
Đẹp lắm 💛,positive
Giày rất to và thô.,negative
Đẹp,positive
K vừa ý.,negative
Rate 5 sao luôn,positive
"Có mỗi tiền shipping là hơi mắc, cỡ 30% giá bàn rồi :(.",negative
Hàng giao đúng cam kết,positive
charm ko đúng trên ảnh. charm shop chọn có cái đẹp cái xấu nhưng nhìn chung khác ảnh.,negative
Đóng gói sản phẩm rất đẹp và chắc chắn,positive
Ship xần chú ý xem mầu trc khi giao.,negative
Mua với giá km 79k quá ok luôn,positive
Không bằng các mẫu khác của shop dù bằng giá.,negative
Sp dùng tốt,positive
Mùi không thơm lắm như lúc trước mình mua.,negative
Cảm ơn shop rất nhìu,positive
"Vải mỏng, mặc đc lần vải mục rách.",negative
Nhân viên phục vụ tốt,positive
Order nhầm size nên hơi chật 😂 order hơi lâu.,negative
M rất thích,positive
Thời gian giao hàg chậm wa.,negative
5 sao cho thái độ phục vụ của shop,positive
Sản phẩm giao lỗi.,negative
Đẹp hơn tưỡng tượng Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,positive
Sờ dại dại.,negative
"Mọi thứ mình đều ưng ý , từ cách nói chuyện dễ thương của chị Leo, cách gói hàng chỉnh chu và cả món hàng nhận được😄quần legging không mỏng , vải cũng không nóng đâu, lên form đẹp lắm !!",positive
"nhưng bị rách , vải này chắc giặt sẽ bị giản , hình in trên áo không giống hình mẫu mặc cho lắm ( màu ).",negative
Chị bán hàng đáng yêu,positive
Mua 3 bộ sz l mà 1 bộ sz m cắt mác dán sz l.,negative
Lần nào nhận hàng cũng thấy ok,positive
Như mớ rơm.,negative
C bán hàng rất Tử tế,positive
Size 37 nhưng hơi rộng.,negative
Co giãn đẹp shop kỹ tư vấn nhiệt tình .. rất ưng ý luôn cảm ơn shop nhiều nhiều 😘😘😘,positive
Tất đẹp nhưng thái độ của Ship quá chán !,negative
Đóng gói sản phẩm chắc chắn,positive
Nói tóm lại sản phẩm này quá đắt so với chất lượng.,negative
Chuẩn là sản phẩm đáng thử nhất của maybelline,positive
"Đặt màu xanh shop gửi màu đen, dây sạc buộc bằng chun k phải dây thép. kiểu k đc nguyên đai nguyên kiện lắm.",negative
Chất lượng sản phẩm tuyệt vời,positive
Chất lượng sản phẩm rất kém Rất không đáng tiền.,negative
"hàng đẹp, chất, rat vừa vặn thoải mái",positive
Nhưng bạn giao hàng ko đúng mẫu.,negative
Áo ok lắm nèee,positive
Tuy nhiên áo bị lệch vạt.,negative
"Đẹp lắm ạ , e nhận đc hàng sớm mà shop tư vấn nhiệt tình😭🤤",positive
Áo may lỗi và xấu.,negative
"Chất lượng sản phẩm tuyệt vời, y hình, vải và đường may rất đẹp",positive
Giống hình.,negative
Thanks shop,positive
Chất vải màu kẻ k thích bằg màu đen và trắng.,negative
Cũng đẹp,positive
Nt thì ko thèm trả lời mặc dù ko onl .,negative
Bạn bán tư vấn nhiệt tình mà áo cũng đẹp nữa,positive
Ng bán hãm lìn nhất từng gặp.,negative
Thanks Shop,positive
Đóng gói kém.,negative
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,positive
Áo này mặc ko vừa !,negative
"Hàng rẻ đẹp rất đáng tiền, sẽ ủng hộ trong tương lai",positive
Túi quần bị rách.,negative
Min mang,positive
App dùng chưa ổn lắm.,negative
Chất vải thì ok,positive
Giao lộn sz.,negative
Chất lượng quá ổn so vs giá tiền,positive
Đừng mua hàng shop này.,negative
"Bộ bầu chất mềm,giống ảnh,mặc bầu hay sau sinh đều đc.hài lòng với sp.thanks shop",positive
Không tốt.,negative
Gói hàng siêu đẹp 👍👍 Chất lượng sản phẩm tuyệt vời,positive
Quần bên trong bị rách to.,negative
Rất ưng,positive
Vãi Sấu.,negative
"Đóng gói sản phẩm rất đẹp và chắc chắn, mới sử dụng nên chưa thấy thay đổi nhiều",positive
"Chất lượng giấy xấu, mỏng.",negative
Shop phục vụ rất tốt,positive
mong lần sau shop tv nhiệt tình hơn.,negative
Shop phục vụ rất tốt,positive
IOS ko sẵn app như với android.,negative
Chất lượng sản phẩm tuyệt vời,positive
Chat luong kem khan mong dung la lua dao mua mot lan ko co lan 2.,negative
Về độ uy tín thì khỏi phải lo nghĩ,positive
"Màu đỏ trên giày là sơn hay gì, nó dính lên.",negative
Đóng gói sản phẩm rất đẹp và chắc chắn hàng ok lắm nhé,positive
Shop phục vụ rất kém.áo ko đẹp như hình.,negative
"Chất lượng sản phẩm tuyệt vời, hàng xịn tem mác đầy đủ",positive
Tệ !,negative
"Áo rẻ nhưng chất lượng lại rất tuyệt nhé, đóng gói chắc chắn, giao hàng lại nhanh",positive
"Mình đã ib nhờ rõ như vậy rồi mà shop vẫn order nhầm cho mình , ib hỏi thì shop k rep Shop phục vụ kém.",negative
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời,positive
Chờ hàng mãi tới 4 ngày mới có khi nhận được hàng rồi thì hàng khôg giống hình mình đặt đến khi đổi trả thì chờ xác nhận các kiểu rồi phải làm theo hướng dẫn tự đóng hàng đi trả lại rất là rắc rối.,negative
"Vải đẹp, dày dặn :))) Đóng gói sản phẩm rất đẹp và chắc chắn",positive
K như mình mong muốn.,negative
mua của shop 5c vừa ý hết cả 5,positive
Mặc dù thời gian giao hàng hơi lâu 1 chút.,negative
shop phục vụ rất tốt nên mua Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Shop phục vụ rất tốt Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh,positive
• k có móc treo như trên ảnh quảng cáo sp của shop 😕 hơi buồn.,negative
Hỗ trợ đổi size quần nhiệt tình,positive
Hàng chính hãng nhưng nghe cũng bình thường giống như loại pistom 2.,negative
"Áo chất liệu đẹp và from đẹp lắm shop ơi, mà shop bán giá cực yêu nữa, tặng shop 10 nhé, chúc shop bán đắt hàng, lần sau sẽ ủng hộ shop nữa ạ 😊😊",positive
Áo đẹp rộng nhưng tay ngắn quá.,negative
Khó tìm được ở ngoài giá này,positive
Báo shop lấy màu xanh thiên thanh mà shop gửi màu vàng.,negative
Gối to và êm :),positive
Khá thất vọng.,negative
Sản phẩm nhìn giống hình nhưng cúc bị móp,positive
Sản phẩm hơi lỗi một chút.,negative
Hoạ tiết hơi nhoè Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,positive
Bi loi nh.,negative
Time giao hàng lâu nhưng hàng quá ưng ý cug ko sao,positive
"So với chai simply 1L đang dùng thì đậm hơn, ko biết hàng thật ko nữa.",negative
"Giá cả cũng hợp lí nữa, chất đẹp thật sự luônnn",positive
Áo mới nhận đã bị rách như vầy.,negative
mặc đẹp nhùg màu vải hơi tối,positive
Mua về chả muốn dùng.,negative
"Đẹp quá thể đáng huhu có màu đỏ đi, mình đặt tiếp :",positive
Chất liệu so với giá tiền thì hơi mắc.,negative
Shop rất nhiệt tình,positive
Shop tư vấn sản phẩm kém.,negative
Sản phẩm tuyệt vời,positive
Kém chất lượng.,negative
Shop phục vụ khá tốt Quần hơi rộng,positive
"Quần dành cho b nào béo tí chứ mình size S rồi mà vẫn rộng dã man (mình 1m55, 43kg).",negative
"Chất vải dày, lưng thun thiết kế hữu ích cho mọi size bụng",positive
"Màu không tươi như hình, giặt bị phai, xấu.",negative
"Rất hài lòng về chất lượng sản phẩm, vải đẹp và in đẹp",positive
Áo k ôm như giới thiệu.,negative
"Mình đang dùng không biết chất lượng thế nào, cài đặt khó, nhân viên hỗ trợ cài đặt nhiệt tình, dóng gói sản phẩm chắc chắn",positive
"Chán,thời gian giao hàng chậm.",negative
Vẫn cho 5sao Chất lượng sản phẩm tuyệt vời,positive
Mùi hơi hắc kiểu sơn móng tay.,negative
Mình rất ưng ý với sản phẩm này.vượt xa so với tưởng tượng,positive
"Áo làm bằng vải voan cát tương đối thô ráp, mặc cọ vào ng rất khó chịu, form áo đẹp nhưng vải thì chán quá.",negative
Nói chung là ưng ý,positive
"Treo đầu dê bán thịt chó>>>>> hình đăng thì khác giao hàng thì khác hoàn toàn không giống 1 chi tiết, Đặt hàng nhà mô hình H-012-A Giao H-012-B , đặt hàng trên hình thì màu Xanh giao mô hình nhà Màu Hồng con gái, Tôi đã bị lần này là lần thứ 2 tôi đặt lại có để lại chú ý Rằng mô hình màu Xanh.",negative
Chuẩn bị sang hộp 2,positive
K đẹp như kì vọng.,negative
"Shop phục vụ rất tốt Shop phục vụ rất tốt, giao hàng nhanh, sp chất lượng",positive
"kính ko vát 2,5D, cạnh rấ sắc, sờ gợn tay, vừa dán đã phải bóc vứt đi.",negative
Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn,positive
Hàng xấu vải ko đẹp.,negative
Chất lượng sản phẩm tuyệt vời,positive
Đã vậy chất liệu màu đỏ khác với 2 cái màu đen nữa.,negative
Tóm lại là rất ưng ạ,positive
Rộng k cho đổi.,negative
Mua cái thứ 3 là biết sản phẩm chất lượng miễn chê rồi nha cả nhà.vừa rẻ vừa đẹp,positive
Mẫu ko đúng như trong hình.,negative
"Chất vải dày dặn, mặc vào mùa hè ko bị nóng quá đâu ạ",positive
Vải xấu.,negative
Áo đẹp lắm,positive
Gưi thiếu hàng nhưng khi hỏi thì chỉ nhắn b bấm hoàn trả đi rồi shop kiểm tra lại nhưng mãi k thấy shop kiểm tra và hoàn trả!!,negative
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh.chị bán hàng tư vấn rất nhiệt tình 😍😍,positive
Dùng giấy lau nhẹ trôi hết sạch luôn.,negative
Ưa được cái váy nà!,positive
Nỉ Long ko ah Chất lượng sản phẩm rất kém.,negative
Lan thu 2 mua...van ung ý lam luon...goi hang đẹp...chat luong sp tot,positive
Quần hơi ngắn mặc dù mình đã chọn size XL.,negative
Nhìn nó cái muốn ngủ hết sức á,positive
shop giao nham mau cho minh.,negative
"Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,se ung ho tiep",positive
Áo ko giống mẫu và dính màu.,negative
"Hàng tốt, sr shop về cái địa chỉ 😀",positive
Mầu ko đc sáng trắng vẫn pha vàng hối hận khi mua sản phẩm này.,negative
Hàng khá đẹp,positive
Shop giao nhầm miếng thép đa năng.,negative
"Bộ gen co giãn tốt,mỏng mịn ôm sát thân mặc thoải mái.",positive
Chất vải xấu.,negative
5 sao.....sản phẩm đẹp và rất vừa y,positive
Vải khó tẩy bẩn :v.,negative
"áo đẹp, mát rẻ, cho 10 sao luôn, giống hệt áo đồng phục cty tớ nên đã giới thiệu 1 cơ số người mua thêm",positive
"Bản hơi to, nên hơi thô.",negative
Thank shop nhe 😊 Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền,positive
Đặt màu cam champagne mà shop giao nhầm màu vàng.,negative
Đẹp,positive
Hàng bị tháo tay Áo có vần chĩ giống như đã đc sử dụng.,negative
Giao sai mẫu nhưng mặc được,positive
Vải mỏng Rất không đáng tiền.,negative
Tiếp tục ủng hộ shop,positive
"Sản phẩm kém, chất xấu, cạp quần ko co dãn thoải mái.",negative
Chất lượng sản phẩm tuyệt vời,positive
Shop khâu vá lại.,negative
Rất đáng tiền,positive
"Mình mua hàng về xài, lắc bao nhiu cũng bị vón cục hết ak.",negative
"Áo đẹp lắm, chất mịn đẹp, shop đág tin tưởng",positive
K nhìn đc luôn chứ sao mà xài.,negative
Chất lương sản phầm đươc,positive
Giống đồ chơi của e trẻ nhỏ.,negative
"Đóng gói sản phẩm chắc chắn Thời gian giao hàng nhanh, chất ổnn",positive
đừng nên bẩn những chiếc áo như vây nữa nhé . dù là rẻ nhug bán buôn vậy thì k ai vào shop bạn nữa. áo k thể mặc dc . quá tệ.,negative
Ưng lắm hàng ý hình quần rất vừa thik lắm,positive
Chất xấu cứ xốp xốp mặc vào khó chịu.,negative
